0.4040991 -0.01847064 -0.04241285 0.4013766 -0.003931125 0.5030663
0.3802283 -0.008361863 -0.08159983 0.3524604 0.008041675 0.4260872
0.3772707 -0.02414541 -0.00985057 0.4190828 -0.002216466 0.4340942
0.417256 0.003894907 0.004392661 0.4397929 -0.001386662 0.4105135
0.5006479 0.008362975 -0.1036169 0.377313 0.005444601 0.4358113
0.4057649 0.01624291 0.03907926 0.4245095 0.04161963 0.4735411
0.444162 0.02957399 -0.1121637 0.3989765 -0.07415247 0.4869406
0.4545196 -0.09615514 -0.01883537 0.4420847 0.03947271 0.5001378
0.3477893 -0.02730492 0.005320767 0.3859427 -0.0101552 0.4896285
0.3866872 -0.03095378 -0.05184831 0.4304724 0.03514072 0.3615129
0.4577747 -0.0114586 -0.1080771 0.4071143 -0.007728918 0.4439232
0.3331876 -0.05375748 0.02598469 0.4575581 0.02734314 0.4428778
0.4126506 -0.05090181 -0.02981681 0.3735517 0.03708476 0.4494283
0.4637869 -0.01487515 -0.08205237 0.368502 -0.02039683 0.5301115
0.3936575 -0.0558549 -0.07506982 0.4757746 0.06354438 0.4383497
0.4135051 -0.00369267 -0.01899471 0.421851 0.0133063 0.5000425
0.4304305 -0.05243906 -0.008573861 0.5268353 -0.01332075 0.4298617
0.3989344 -0.06187671 -0.04339279 0.4588842 0.01752472 0.4380016
0.5278298 -0.02114145 -0.1288256 0.4668904 -0.007362227 0.4581747
0.4589287 -0.06674422 -0.01345175 0.5214166 0.04560993 0.4305402
0.4697712 -0.07023957 -0.01592371 0.5185733 -0.1041529 0.4977993
0.4113019 -0.02846761 0.0003458521 0.5038809 0.02048853 0.4982545
0.5081213 0.03725922 0.02522334 0.3417527 0.0922444 0.4337993
0.3986847 -0.03372193 -0.02317425 0.376628 -0.02582599 0.5045717
0.4538699 0.0323331 -0.03944525 0.5523384 -0.03356068 0.4145906
0.3842983 -0.0178379 -0.02519364 0.4567157 -0.06097468 0.456346
0.3926247 -0.02652172 -0.00818049 0.3623854 0.01418302 0.4986201
0.4392846 -0.02711334 -0.02718711 0.3840076 0.05822466 0.560406
0.4329323 0.01356457 -0.01745924 0.528759 -0.02994285 0.4110969
0.482769 -0.04711732 0.02087177 0.4014471 -0.06151052 0.4584947
0.3905077 -0.02721214 -0.01770012 0.4560946 0.02655683 0.5582053
0.4113806 -0.02642456 -0.0357112 0.4200873 0.06187728 0.5088289
0.422148 0.006037812 -0.01175851 0.4482646 0.02042139 0.3691178
0.3822108 0.004434313 0.009603068 0.3991366 0.02678942 0.489475
0.4325091 0.01874847 -0.03970832 0.4335056 -0.04109332 0.4153502
0.4978379 -0.0833747 0.02865713 0.4244051 -0.01427056 0.5402957
0.4668899 -0.02538778 -0.01453698 0.4042491 -0.03019909 0.4378738
0.315401 -0.01733034 -0.01868916 0.3538974 0.04620739 0.4049114
0.3715483 -0.0699109 -0.0731168 0.4137222 0.01856348 0.4489804
0.5075202 -0.007228464 0.03211597 0.3871565 -0.009177529 0.3972418
0.3894165 0.03207968 -0.009873365 0.412749 0.007082553 0.3118044
0.4606346 0.02168187 -0.1016103 0.3853936 0.002043138 0.502356
0.3946037 -0.03906315 -0.03294889 0.3842353 0.02893624 0.5469762
0.3923606 0.01018122 -0.009212946 0.4138281 0.01350654 0.3906289
0.4721216 0.02247351 -0.04398293 0.4378996 -0.01644364 0.4432326
0.3965757 -0.05216125 -0.02019593 0.3452434 -0.004619063 0.4582224
0.5064267 -0.003459768 -0.1034998 0.4232874 -0.005057285 0.4150152
0.5059066 0.02534209 -0.05803706 0.4462373 0.005623497 0.4229269
0.3675778 -0.0174868 -0.01610183 0.4790265 -0.06189117 0.4179709
0.4646091 0.01141234 -0.04625917 0.4469518 -0.007683469 0.5818548
0.4635319 -0.02431368 -0.01029955 0.4314038 0.08142168 0.4573424
0.4282882 -0.003067019 0.02232884 0.5042266 -0.03549775 0.5379873
0.5383272 -0.03437811 -0.009326472 0.4961158 -0.00292458 0.4777256
0.4293653 -0.04654989 0.01791316 0.3742596 0.003013325 0.4128384
0.3882172 -0.03172383 -0.03882582 0.443532 -0.001935554 0.4553657
0.4903503 0.01606775 0.0294039 0.4284671 0.02721122 0.5683757
0.5368866 -0.07750209 -0.04254035 0.4281003 -0.02185135 0.4154173
0.432014 0.006664074 -0.07994366 0.3742729 -0.03426923 0.5049707
0.4767126 0.007232218 -0.02184493 0.4514335 0.04515972 0.4406075
0.4164311 -0.04675733 -0.06590089 0.4807806 0.04365546 0.4783277
0.5076915 -0.08053914 -0.0122972 0.5171094 0.003401592 0.5241882
0.4851493 -0.03831493 -0.004560817 0.346096 -0.01252412 0.465314
0.4272071 0.004258259 -0.0003808423 0.3951742 0.03491977 0.490336
0.3993668 -0.08895861 -0.00750067 0.4428232 0.04628899 0.450091
0.4528921 -0.01420989 -0.02508289 0.4202656 -0.06231632 0.3741918
0.3851672 -0.03091638 -0.1060834 0.3369473 -0.02187305 0.5071489
0.4228228 0.004922656 0.06142853 0.462499 -0.02760055 0.424379
0.4915203 -0.07233642 -0.007447625 0.3940053 0.01920315 0.4559278
0.4523858 -0.04446478 -0.0403556 0.4389999 0.004370255 0.487596
0.4033868 -0.01921111 -0.03557794 0.341263 0.001662984 0.4462925
0.4995384 -0.04072557 -0.05750205 0.4345963 -0.01271842 0.4425597
0.3820064 -0.03176001 -0.007991279 0.4021858 0.03508423 0.4305842
0.3263679 -0.02444475 0.001058265 0.4324296 -0.02064777 0.4066868
0.4074084 0.01282934 0.04031174 0.3651545 0.05150252 0.4634317
0.4413453 -0.04355856 0.0007337344 0.4049378 0.003462052 0.4441244
0.3854567 -0.00328717 -0.01749396 0.5214204 0.031379 0.4862963
0.3514215 -0.01863696 -0.05245421 0.4101358 0.05456751 0.5111067
0.384793 0.02137794 0.01625608 0.4002 -0.002307568 0.4652115
0.5462913 -0.01197302 0.007809467 0.4122973 -0.07629151 0.4501199
0.4768888 -0.04964198 0.03501418 0.4512445 -0.01916437 0.4178062
0.4145147 -0.01221857 -0.05502578 0.3814813 0.04569364 0.5057564
0.4474623 -0.0150803 0.054224 0.3856213 0.01415952 0.3889331
0.4344521 -0.005856253 -0.001608325 0.372097 -0.01975007 0.4793117
0.3987831 -0.02016784 -0.06355425 0.4452388 0.008660146 0.5527878
0.4649494 -0.001914714 -0.0632711 0.3548116 0.001569979 0.4099024
0.4357529 -0.07801043 -0.05526998 0.4018657 0.04061062 0.5584642
0.4256432 -0.0550204 -0.01912584 0.3536219 -0.01875437 0.4568383
0.5098622 -0.05657333 -0.004910816 0.3612437 -0.07525914 0.5239438
0.4571582 -0.004001166 -0.02295258 0.4089104 -0.01213423 0.4633937
0.4364663 -0.01899871 -0.009044749 0.3787711 -0.04618245 0.4387002
0.4593223 -0.01460533 -0.03559601 0.4338828 -0.04500314 0.4506053
0.3955104 0.01999 -0.07130526 0.4600663 -0.03903216 0.5058703
0.4115786 0.001253202 -0.0154369 0.4614938 0.003811804 0.4119787
0.4326902 0.02527693 -0.01827798 0.4226426 -0.04067578 0.4123931
0.4432597 0.02522305 -0.06950219 0.3944208 0.02874776 0.4258936
0.4170966 -0.05298879 -0.06620734 0.4789921 0.004931689 0.4911815
0.4352967 0.05965625 -0.06754038 0.3782574 -0.1054363 0.4625762
0.4019538 -0.005145405 -0.0487987 0.4287731 0.02380262 0.446189
0.4773114 -0.03890767 0.006345629 0.4490492 -0.002377828 0.5480974
0.4368888 0.0448347 -0.0411018 0.5552631 -0.002443153 0.4455895
0.556465 -0.04281393 -0.05185377 0.4354751 0.004464729 0.5640049
0.4638865 -0.009124173 -0.007806066 0.3890633 0.01982753 0.5163415
0.4428491 -0.05709426 -0.01254804 0.3800693 0.03548924 0.4204813
0.4805061 -0.03198712 -0.06338181 0.4808447 -0.03524406 0.48556
0.448516 0.010838 -0.002703884 0.4250287 0.02617309 0.4676618
0.4584224 -0.05658467 -0.008968031 0.4090674 0.008160275 0.465433
0.4532472 0.005862592 -0.02674001 0.407644 -0.006945754 0.4195747
0.5611446 -0.06756303 0.02158271 0.4016801 0.02963021 0.4371804
0.4094046 -0.03340723 -0.008506021 0.324857 -0.005086118 0.4466009
0.4928433 0.04044769 -0.06425296 0.4507392 -0.03994771 0.3805924
0.4378714 -0.02276211 -0.04028513 0.4033613 -0.0005324484 0.4868077
0.4081543 -0.01087854 -0.1124956 0.3775456 0.04623709 0.4897708
0.4151913 0.02242234 -0.05741808 0.4379183 -0.07601727 0.5980002
0.4055269 -0.0800373 -0.02027354 0.4113825 -0.02479085 0.5315056
0.4559368 0.0258892 -0.06872074 0.4567448 -0.001395412 0.488979
0.3905705 -0.01731428 -0.02434628 0.3619658 -0.01145087 0.4711461
0.4249409 -0.08298493 -0.06167587 0.445297 0.0302385 0.4451571
0.4391162 -0.03357859 -0.02463977 0.3342795 -0.02357927 0.3778484
0.4128791 0.04599556 -0.007245614 0.3559282 -0.01411316 0.3977207
0.4384072 0.0006376792 -0.01116803 0.3463391 -0.0414717 0.4127923
0.4556861 0.01370688 -0.06513138 0.3644934 0.07262451 0.5404654
0.5132157 -0.0438955 -0.02898452 0.5326445 0.1385682 0.5869308
0.4988632 -0.02888008 -0.06979542 0.4111904 0.008135367 0.4331651
0.4156372 -0.01408476 0.004039701 0.4023304 0.03884862 0.4238841
0.3862545 0.0470031 -0.01234258 0.3524589 0.01312865 0.4103523
0.4121431 0.0006276523 0.01620638 0.3357059 -0.05874461 0.4432716
0.447753 0.007703177 -0.02467426 0.4282213 0.002609852 0.4260034
0.5586078 -0.03950672 -0.1494633 0.4753045 0.03945458 0.500961
0.4646152 -0.03743096 -0.0496087 0.4489854 -0.03223707 0.3805041
0.474041 0.01931765 -0.01385211 0.360156 0.01684816 0.4369691
0.5252042 0.01037303 -0.02063226 0.3886634 -0.03486956 0.4043981
0.4279412 -0.03646266 -0.002448597 0.4391698 0.02612578 0.4732068
0.4639428 -0.078249 0.06077296 0.438112 0.009223731 0.4746822
0.5242562 -0.02190351 0.06374262 0.3615038 0.02599732 0.5226066
0.4024148 0.008615442 -0.03022686 0.4579876 0.03509054 0.5570911
0.4404851 -0.05598274 -0.01996926 0.4757089 -0.01467334 0.4886731
0.5980575 -0.07519379 0.02714514 0.3621057 0.005432103 0.419336
0.4537585 -0.02588824 -0.02385153 0.3148821 -0.02876371 0.4943327
0.4192617 -0.06291154 -0.06363363 0.3801894 0.02743634 0.4212874
0.3476952 -0.009272829 -0.02785167 0.4727592 -0.01434071 0.3924353
0.4229443 -0.04711845 -0.03880663 0.4511071 0.01778798 0.5566892
0.4545587 -0.03910404 -0.01308916 0.5070664 0.01542921 0.4230275
0.5049436 0.0279212 -0.01436892 0.3448442 -0.02844303 0.4114399
0.4081151 -0.07134328 -0.006089679 0.4583449 0.05632324 0.5482603
0.5503927 -0.1743837 -0.05429533 0.5262575 0.07153398 0.5469707
0.3836275 -0.03428623 0.005685003 0.4442717 -0.0198456 0.4661413
0.4803366 -0.04203359 -0.04510273 0.4420395 0.002824472 0.3997184
0.3721108 -0.01246702 -0.01129252 0.3959714 0.04428601 0.4924175
0.3760953 -0.05160876 0.05163568 0.4331487 0.05626337 0.4258901
0.5048865 -0.02221552 -0.026077 0.4726147 0.04490362 0.4552145
0.4680855 -0.02362975 -0.0149084 0.3496278 -0.04298756 0.4528978
0.4362127 0.02502743 0.004750583 0.3702881 -0.0008188088 0.5207485
0.4067127 0.003212275 0.02050139 0.4347507 -0.004349888 0.4945819
0.3983711 -0.01951011 0.02302812 0.3810281 -0.04052822 0.5387133
0.5175505 0.004161845 -0.01815271 0.4608782 0.03494587 0.5058109
0.4220963 -0.05729663 0.02158617 0.4315342 0.02368935 0.4791806
0.4312645 -0.04809919 -0.05752653 0.4438646 0.01858487 0.4925399
0.4905652 0.05904079 -0.1164845 0.3436675 -0.005912673 0.4764483
0.4612533 -0.01958666 0.0197448 0.3088192 0.01986487 0.4732662
0.4740601 -0.08220251 -0.07198212 0.4705784 -0.005756585 0.4948209
0.4224498 -0.06741285 -0.04994987 0.5434998 -0.06320157 0.4516438
0.4143595 -0.002420057 -0.06101584 0.3858807 -0.04536843 0.5352289
0.4295219 0.02989427 -0.03493704 0.3793449 0.01581036 0.4719541
0.443799 0.05332325 -0.03878159 0.3773794 -0.06370176 0.5133675
0.4403116 -0.03037169 -0.0503372 0.4735268 0.001909295 0.55265
0.3981453 0.01833049 -0.06686257 0.3708565 -0.007127134 0.45069
0.4283193 0.0233799 0.02007512 0.4602796 0.003438925 0.5449036
0.4038542 0.009563692 -0.0326372 0.4253099 0.01165068 0.4763578
0.3268687 -0.06011879 -0.01151922 0.5174545 0.04902096 0.4565648
0.3894691 -0.02017828 -0.07022463 0.369125 -0.02807277 0.4800667
0.4120498 -0.03661623 0.01040563 0.4160613 -0.009963837 0.439639
0.4089261 -0.06071644 -0.06832991 0.4403895 -0.007902213 0.4372918
0.5100137 -0.03933663 -0.04629111 0.4300791 0.04632953 0.4785887
0.418265 -0.03811474 0.0193456 0.3980199 0.04204596 0.4111414
0.4876303 -0.01571026 0.0281769 0.4632831 0.02585709 0.3909223
0.4159105 -0.02907556 -0.07164563 0.4475364 0.06508008 0.4676886
0.4157729 -0.01460307 0.008886871 0.4195934 0.03914619 0.4229354
0.4625424 -0.005612242 0.01925437 0.4016611 0.02237064 0.4303089
0.4665363 -0.09469791 -0.06314889 0.4775181 0.008124265 0.4298877
0.3688877 0.00780843 -0.02782016 0.3625556 0.0372754 0.5019775
0.4140922 -0.004018416 -0.003414473 0.3994282 0.02847874 0.4826247
0.398801 -0.04119203 -0.02311858 0.4080813 -0.01494593 0.4646136
0.4631321 -0.05227184 -0.06453786 0.5589864 -0.0005341016 0.505541
0.4336253 -0.01568577 0.03286274 0.388451 0.027397 0.4730116
0.3487375 0.03509811 -0.01937447 0.4402755 0.001836725 0.4291085
0.432992 -0.03876976 -0.0671365 0.3885814 0.02238239 0.516401
0.4084852 -0.05245932 0.05895197 0.4143719 -0.01049411 0.5105493
0.4511537 0.0233559 -0.05127467 0.3713043 0.02829452 0.4583309
0.4225726 0.03168038 -0.04700752 0.3778239 0.03052751 0.4525208
0.4320276 0.02062409 -0.05310509 0.3971288 0.008673307 0.4683689
0.4713962 -0.04101409 -0.04799943 0.4170652 -0.001664598 0.4023783
0.4844888 -0.04428463 0.0281698 0.3505974 0.0116509 0.5115729
0.3728755 -0.03097284 -0.03184621 0.4600779 -0.01910789 0.3551367
0.4512375 -0.03724938 -0.02120731 0.3198381 -0.00662897 0.374772
0.4774041 -0.01507109 -0.05995485 0.4653671 0.03505351 0.4332106
0.4176616 -0.02752099 -0.04714395 0.3838483 0.02578316 0.4257551
0.4057877 0.04823698 0.0009505836 0.4710888 -0.02353906 0.3764944
0.4407566 0.01610345 0.03315715 0.3745874 -0.05565911 0.4453279
0.4480704 -0.00528053 0.004288205 0.4738818 -0.0329249 0.4916503
0.3857354 -0.02431086 0.01586922 0.4519763 -0.008374285 0.531789
0.4459903 -0.02674059 0.02612351 0.5016266 -0.03102203 0.4325251
0.4589937 0.00263901 -0.01042658 0.3781242 -0.007722746 0.5205569
0.3828867 -0.007974567 -0.1021727 0.3779648 0.002206977 0.486536
0.4095402 -0.01677661 -0.04983011 0.3725029 0.008266982 0.4321282
0.4290953 -0.0372213 -0.007123548 0.4205336 0.01914524 0.4884467
0.4424837 -0.0612705 -0.02348299 0.4051463 0.02320206 0.427415
0.3873569 -0.01790407 -0.04607912 0.4281662 0.0517559 0.4406484
0.4336445 -0.03048423 0.05387146 0.492459 0.04095222 0.4659338
0.3754385 0.05200015 0.009536492 0.4929661 0.03649418 0.5185665
0.4841612 -0.1146694 -0.04602646 0.5386749 -0.04681317 0.5226037
0.3949108 0.01218252 0.007218314 0.4891394 -0.06188619 0.4208882
0.3680534 -0.01137437 0.01202751 0.4325358 -0.03536388 0.4794044
0.3981326 -0.03027003 -0.02071927 0.3532454 0.03693482 0.5339857
0.3878872 0.008241226 0.03536833 0.4273828 -0.01169561 0.5568245
0.4480252 0.02608099 -0.02348672 0.4409594 -0.0159523 0.4436323
0.5554805 -0.03272452 -0.001266156 0.4545394 -0.05317083 0.4021649
0.4490672 -0.04434804 -0.01637065 0.3643054 0.03619076 0.4676366
